TARGET,Id
low,48073
low,1149
low,12869
low,7556
low,8286
low,36954
low,37399
medium,6251
low,37117
low,13465
low,42956
low,37391
low,32378
low,31052
low,35205
low,44381
low,23321
low,31817
low,12544
low,38573
low,5199
low,26378
low,1189
low,19813
low,47003
low,37452
medium,10220
low,29085
low,33299
low,30251
low,15279
low,42632
low,45947
low,32765
low,15188
low,31603
low,19706
low,41937
low,19077
low,44809
low,20263
low,16375
low,23212
low,10234
low,38892
low,46507
low,34030
low,7973
low,8510
low,12785
low,32827
low,34647
low,17862
low,6180
low,21302
low,24044
low,46187
low,11953
low,46376
low,37749
low,33108
low,5388
low,38561
low,44019
low,46501
low,13914
low,48421
low,9643
low,46257
low,561
low,5685
low,44147
low,34309
low,15252
low,48188
low,17698
low,18706
low,48499
low,26177
low,20637
low,2994
low,10759
low,47625
low,29859
low,39843
low,46358
low,26515
low,35633
low,615
low,3131
low,38314
low,15460
low,24293
low,14113
low,26317
low,1268
low,43118
low,45763
low,49160
low,43634
low,31919
low,29161
low,44951
low,33575
low,16427
low,24275
low,44520
low,424
low,39846
low,2147
low,7676
low,8598
low,23239
low,46631
low,13617
low,35207
low,676
low,27294
low,47288
low,7221
low,42549
low,7656
low,48872
low,45924
low,1263
low,19677
low,33869
low,18179
low,6147
low,44320
low,30532
low,18392
low,47502
low,21230
low,8291
low,5463
low,23745
low,48255
low,24336
low,36748
low,28029
low,10509
low,25578
low,32084
low,47722
low,4446
low,15475
low,22895
low,39826
low,28901
low,18665
low,45310
low,27768
low,12627
medium,35
low,31902
low,4695
low,24955
low,40701
low,42029
low,24089
low,6022
low,48172
low,32918
low,4502
low,13885
low,38862
low,17503
low,4855
low,19114
low,36752
low,30279
low,32107
low,47957
low,28566
low,510
low,30029
low,42580
low,17706
low,33802
low,13931
low,2209
low,31710
low,38509
low,43792
low,16057
low,8633
low,26269
low,22380
low,37056
low,12798
low,14965
low,39761
low,33988
low,18115
low,406
low,48718
low,41493
low,34175
low,27071
low,31849
low,20920
low,4414
low,20914
low,30902
low,29788
low,39211
low,27344
low,34232
low,15439
low,32338
low,29320
low,495
low,47460
low,45887
low,3931
low,17360
low,30904
low,8857
low,9080
low,3505
low,2867
low,27948
low,8830
low,23334
low,4966
low,1129
low,14030
low,34965
low,18692
low,31395
low,27991
low,20909
low,16985
low,4823
low,2056
low,2572
low,1319
low,2951
low,21784
low,35970
low,33586
low,10914
low,48183
low,39324
low,44033
low,2933
low,35459
low,6865
low,33594
low,5791
low,7987
low,39479
low,42243
low,41210
low,34105
low,30842
low,28845
low,13456
low,39332
low,45721
low,207
low,31257
low,34271
low,42916
low,7416
low,11818
low,1706
low,1146
low,38664
medium,11489
medium,15478
low,1269
low,11107
low,5399
low,44534
low,39497
low,23775
low,4226
low,17695
low,31147
low,27817
low,40380
low,33412
low,39677
low,19233
low,20527
low,31708
low,47073
low,11679
low,6805
low,16005
low,40119
low,8778
low,4951
low,14817
low,27968
low,17148
low,27320
low,44379
low,33351
low,2495
low,31643
low,13849
low,36258
low,44246
low,19284
low,42430
low,44618
low,1115
low,36563
low,33163
low,8220
low,24742
low,32369
low,21290
low,13690
low,1638
low,34950
low,43480
low,5246
low,2761
low,1904
low,23284
low,3313
low,29891
low,16521
low,6447
low,19867
low,20372
low,27449
low,34869
low,21043
low,43125
low,12033
low,11593
low,12271
low,33121
low,21646
low,25895
low,2781
low,22687
low,17225
low,20959
low,21611
low,42184
low,39695
low,10510
low,27280
low,2557
low,11155
low,46813
low,43440
low,48969
low,20257
low,21858
low,7307
low,13214
low,821
low,28740
low,38598
low,9839
low,3975
low,9334
low,8276
low,41172
low,3182
low,36351
low,25017
low,27142
low,40066
low,13720
low,1869
low,14511
low,27373
low,11222
low,27488
low,15091
low,33243
low,44277
low,15040
low,11950
low,7762
low,27638
low,46758
low,23124
low,6238
low,35993
low,6241
low,27562
low,2049
low,32387
low,44208
low,1135
low,42649
low,37433
low,46171
low,43163
low,21137
low,37827
low,23292
low,23490
low,19555
low,2547
low,4890
low,48350
low,23588
low,942
low,31608
low,14287
low,10350
low,3969
low,290
low,18147
low,30787
low,44288
low,11586
low,47558
low,31772
low,10372
low,15608
low,18310
low,36300
low,47078
low,48567
low,5782
low,16855
low,39514
low,3906
low,6879
low,21304
low,46889
low,7988
low,33496
low,36662
low,39429
low,44426
low,22600
low,40523
low,2313
low,17028
low,24747
low,43279
low,30037
low,17192
low,32996
low,27535
low,38450
low,37302
low,47932
low,24107
low,29106
low,25874
low,20744
low,26003
low,31583
low,35704
low,11375
low,3441
low,3238
low,16992
low,1957
low,35389
low,17850
low,9293
low,33446
low,45008
low,29678
low,33795
low,48854
low,31900
low,46012
low,23357
low,16195
low,11339
low,20172
low,37698
low,20581
low,48791
low,44888
low,36940
low,23844
low,1761
low,16745
low,33068
low,36836
low,39425
low,27199
low,10222
low,42552
low,18859
low,24465
low,43697
low,30291
low,18058
low,24541
low,34244
low,2663
low,28229
low,17452
low,23304
low,32969
low,143
low,14526
low,36269
low,26539
low,20446
low,32848
low,17631
low,25383
low,34508
low,45494
low,35520
low,18644
low,11766
low,38724
low,12940
low,45398
low,22968
low,37912
low,35285
low,20244
low,20763
low,25836
low,46784
low,43482
low,48383
low,1361
low,14684
low,7947
low,14569
low,10472
low,24575
low,10584
low,30701
low,6028
low,37667
low,44171
low,19943
low,9511
low,35777
low,45093
low,5024
low,36614
low,17953
low,12820
low,9697
low,25667
low,31689
low,23647
low,5133
low,46254
low,28895
low,42140
low,44175
low,12147
low,30262
low,5835
low,2144
low,39141
low,11165
low,28451
low,17577
low,26718
low,38629
low,19627
low,28351
low,33751
low,10077
low,33426
low,25489
low,2879
low,38318
low,9627
low,25537
low,30309
low,24484
low,19163
low,8097
low,47810
low,31795
low,11986
low,23037
low,46186
low,4323
low,10454
low,2453
low,3983
low,4652
low,34205
low,20697
low,29920
low,31332
low,47400
low,44893
low,47171
low,27684
low,39917
low,5443
low,20833
low,3086
low,22881
low,12132
low,42153
low,39102
low,20289
low,35038
low,26291
low,13991
low,42909
low,40705
low,14583
low,43842
low,49302
low,44388
low,14212
low,30973
low,48657
low,8562
low,21212
low,19103
low,41140
low,44063
low,19237
low,15049
low,40506
low,23573
low,8728
low,14928
low,18728
low,33915
low,42415
low,29269
low,38804
low,3815
low,7868
low,20537
low,45523
low,23663
low,8786
low,31675
low,21177
low,4770
low,40826
low,32924
low,38346
low,17901
low,3757
low,45995
low,44927
low,33442
low,19728
low,6313
low,24805
low,1726
low,9519
low,1660
low,11363
low,27699
low,47585
low,44216
low,7824
low,6708
low,29480
low,14726
low,4282
low,14257
low,17769
low,44818
low,40449
low,5919
low,33305
low,27063
low,19003
low,38826
low,23891
low,27284
low,44272
low,2980
low,2243
low,18064
low,48186
low,27069
low,34632
low,37717
low,27140
low,39736
low,22095
low,22918
low,38190
low,23959
low,48593
low,40602
low,5951
low,25626
low,44554
low,39082
low,21840
low,1882
low,13381
low,15687
low,22636
low,1870
low,18417
low,8180
low,25557
low,24849
low,6763
low,8501
low,25497
low,19824
low,10800
low,20911
low,17961
low,16046
low,49119
low,7943
low,20680
low,35324
low,7086
low,11255
low,6647
low,5800
low,4469
low,35122
low,17003
low,18383
low,1220
low,28184
low,4439
low,28032
low,40839
low,17940
low,8740
low,46846
low,4651
low,27742
low,3373
low,30538
low,16670
low,2679
low,19857
low,38252
low,3916
low,16299
low,8609
low,18668
low,36763
low,41445
low,37965
low,21313
low,6819
low,15690
low,2092
low,26088
low,23633
low,24328
low,2983
low,2079
low,42906
low,42673
low,35589
low,44370
low,36492
low,46264
low,42428
low,48260
low,46375
low,40012
low,30907
low,39482
low,15246
low,12651
low,10286
low,29124
low,20883
low,8568
low,5470
low,12024
low,31880
low,46859
low,30626
low,48837
low,572
low,29704
low,39572
low,12425
low,36745
low,38608
low,38836
low,11879
low,44803
low,46389
low,48083
low,6775
low,37292
low,41965
low,37847
low,5382
low,30978
low,32170
low,18911
low,43799
low,42424
low,6560
low,32975
low,35334
low,30436
low,38407
low,16795
low,29559
low,36869
low,23852
low,21492
low,24300
low,14544
low,21571
low,45265
low,16313
low,28100
low,22864
low,19915
low,34008
low,29125
low,39692
low,31039
low,23669
low,12268
low,11221
low,19087
low,40295
low,1266
low,21715
low,27149
low,21515
low,41833
low,17402
low,29401
low,494
low,28069
low,17453
low,38784
low,4372
low,19880
low,38449
low,46326
low,9533
low,42279
low,12705
low,38653
low,29371
low,31162
low,22913
low,33654
low,42592
low,32400
low,20014
low,22534
low,16807
low,48878
low,2501
low,40239
low,49197
low,5867
low,24129
low,35099
low,20054
low,7793
low,10648
low,49040
low,48303
low,37364
low,6938
low,40115
low,16187
low,30562
low,37223
low,8299
low,32824
low,38221
low,40361
low,36693
low,44161
low,33057
low,38916
low,29004
low,10881
low,15278
low,47473
low,3671
low,43423
low,28245
medium,27259
low,35544
low,39054
low,47125
low,18676
low,4074
low,47744
low,6437
low,19644
low,12935
low,40088
low,8356
low,6234
low,27415
low,46519
low,19403
low,40664
low,42323
low,8787
low,10543
low,46918
low,39651
low,8171
low,44630
low,45926
low,42110
low,22831
low,5772
low,9995
low,25625
low,41495
low,9321
low,9810
low,41472
low,40464
low,10749
low,39876
low,19666
low,39459
low,23182
low,10619
low,35286
low,1807
low,42060
low,9309
low,21289
low,30093
low,13430
low,46599
low,6450
low,26713
low,9392
low,22316
low,29302
low,41389
low,13727
low,14983
low,26090
low,28087
low,17573
low,6599
low,43950
low,31512
low,9155
low,29150
low,39582
low,25652
low,12762
low,37597
low,25243
low,22350
low,15293
low,16212
low,44633
low,4617
low,33755
low,4835
low,28898
low,21555
low,7634
low,4494
low,29189
low,19864
low,4187
low,11043
low,15488
low,928
low,17796
low,24503
low,43493
low,21562
low,31390
low,29369
low,11170
low,13590
low,35002
low,1827
low,31276
low,37470
low,33776
low,2555
low,33071
low,25262
low,33293
low,11112
low,20475
low,31960
low,17743
low,30834
low,30519
low,38966
low,7328
low,48768
low,8007
low,11946
low,32081
low,12142
low,36436
low,18216
low,11552
low,10433
low,28995
low,40769
low,39520
low,17564
low,24584
low,40742
low,36195
low,29969
low,28287
low,49126
low,26843
low,37560
low,7498
low,27714
low,23856
low,6015
low,729
low,7565
low,48832
low,21424
low,26861
low,40933
low,27430
low,45151
low,1126
low,10950
low,41903
low,47149
low,29966
low,3423
low,16878
low,37748
low,14755
low,35959
low,43263
low,20795
low,38035
low,44299
low,1966
low,23878
low,45097
low,39806
low,25125
low,8945
low,41967
low,600
low,16786
low,23627
low,28508
low,22458
low,8973
low,4283
low,38086
low,29658
low,21478
low,22355
low,10956
low,30472
low,622
low,27167
low,15320
low,28358
low,9769
low,7697
low,40355
low,48851
low,31188
low,22026
low,30678
low,36738
low,16627
low,40819
low,27065
low,12459
low,13266
low,20683
low,44506
low,36377
low,25413
low,16423
low,3863
low,8732
low,11889
low,41726
low,24770
high,28821
low,41418
low,4777
low,40724
low,25074
low,25051
low,43100
low,33946
low,20762
low,39723
low,14506
low,10029
low,9946
low,45397
low,26631
low,9036
low,23697
low,26275
low,45841
low,23620
low,46439
low,48917
low,6666
low,48365
low,22128
low,26372
low,798
low,19812
low,20174
low,14422
low,39739
low,26216
low,29225
low,44122
low,34218
low,11736
low,27272
low,7478
low,21123
low,16962
low,10316
low,14800
low,39892
low,7222
low,48662
low,10071
low,30850
low,9901
low,24216
low,41453
medium,45901
low,35743
low,39810
low,19180
low,34704
low,46129
low,45472
low,6966
low,43130
low,46707
low,31087
low,2770
low,35708
low,46122
low,10590
low,32927
low,38177
low,12713
low,15818
low,37637
low,22122
low,46137
low,20198
low,28197
low,30533
low,29795
low,27387
low,36215
low,11472
low,14676
low,2968
low,44304
low,2997
low,8672
low,36769
low,25469
low,25037
low,12975
low,41257
low,47504
low,10963
low,39215
low,1035
low,47336
low,9299
low,3985
low,6413
low,49149
low,24677
low,11035
low,36190
low,16254
low,37463
low,33464
low,26639
low,26998
low,43939
low,6111
low,26949
low,34029
low,29403
low,15997
low,37650
low,39644
low,35356
low,30758
low,45882
low,12540
low,35611
low,31662
low,13310
low,40214
low,41536
low,4582
low,44865
low,14112
low,10761
low,29449
low,40734
low,17296
low,37594
low,13648
low,26361
low,46576
low,5609
low,14477
low,7234
low,927
low,2059
low,13502
low,7246
low,19600
low,24210
low,1762
low,18492
low,46328
low,5068
low,15048
low,49218
low,32323
low,23532
low,29520
low,35627
low,49025
low,3513
low,29660
low,21142
low,30418
low,771
low,8963
low,22556
low,31565
low,36263
low,19928
low,45744
low,39131
low,18959
low,33484
low,25770
low,19486
low,48720
low,24141
low,14754
low,7605
low,6451
low,23962
low,8631
low,19683
low,349
low,47474
low,13119
low,41047
low,31637
low,48468
low,469
low,28112
low,26551
low,6118
low,41822
low,48015
low,37724
low,7175
low,19896
low,10343
low,1793
low,20963
low,26774
low,24888
low,18162
low,14872
low,8251
low,25942
low,28554
low,6634
low,48966
low,5673
low,47774
low,34133
low,23956
low,32736
low,12880
low,2034
low,13522
low,42982
low,11852
low,30874
low,9481
low,12448
low,6716
low,6596
low,9645
low,33913
low,28753
low,42689
low,33141
low,27151
low,13222
low,595
low,14376
low,1296
low,12037
low,47200
low,34478
low,32359
low,43609
low,34190
low,8496
low,18474
low,33717
low,38438
low,6476
low,39006
low,19093
low,36459
low,26212
low,18028
low,11751
low,40042
low,32949
low,49129
low,31473
low,28560
low,6045
low,30417
low,48057
low,9835
low,45213
low,22385
low,5666
low,40270
low,33100
low,48922
low,23243
low,17965
low,12607
low,37960
low,4854
low,40181
low,42847
low,2577
low,8380
low,4245
low,3746
low,11384
low,14883
low,43185
low,23575
low,33782
low,10670
low,3539
low,16694
low,42487
low,6002
low,3198
low,25015
low,37061
low,44117
low,32598
low,30557
low,27877
low,24376
low,45262
low,16270
low,23986
low,6046
low,46766
low,6042
low,12315
low,42764
low,18521
low,31016
low,19013
low,25595
low,23901
low,17636
low,18917
low,35813
low,6635
low,37618
low,3172
low,45748
low,28768
low,20736
low,31732
low,3133
low,18129
low,42172
low,36025
low,6325
low,15961
low,47294
low,13533
low,45369
low,41919
low,39286
low,38927
low,9797
low,1650
low,25354
low,28823
low,16042
low,18420
low,38299
low,5580
low,17672
low,1046
low,16519
low,10633
low,17888
low,10844
low,38275
low,37473
low,26404
low,31107
low,25219
low,28438
low,24245
low,45696
low,7965
low,4136
low,14536
low,36894
low,33708
low,11819
low,7476
low,42748
low,33209
low,46352
low,19935
low,4053
low,12521
low,8265
low,42790
low,21849
low,32007
low,40641
low,13013
low,27842
low,42924
low,46170
low,36559
low,17293
low,41185
low,38528
low,46849
low,19156
low,7084
low,26806
low,35192
low,6265
low,28289
low,47827
low,20250
low,38976
low,27117
low,9082
low,47703
low,18735
low,46666
low,34101
low,6684
low,23249
low,16134
low,10145
low,3758
low,21126
low,12896
low,11573
low,24523
low,31957
low,40096
low,17908
low,44347
low,45923
low,36912
low,47158
low,20358
low,26782
low,44168
low,43166
low,41494
low,27539
low,35541
low,34648
low,31734
low,30120
low,31615
low,33079
low,38088
low,32469
low,31909
low,38425
low,29974
low,24780
low,16998
low,27851
low,29086
low,12467
low,48756
low,39684
low,35754
low,15332
low,41534
low,4145
low,45987
low,17052
low,11054
low,38926
low,12175
low,21722
low,19738
low,37229
low,21093
low,26661
low,21106
low,10877
low,16237
low,6095
low,40526
low,26978
low,33331
low,37542
low,13629
low,48909
low,2634
low,9895
low,19142
low,26813
low,7330
low,27234
low,14527
low,36611
low,26804
low,1204
low,44933
low,38908
low,15515
low,30040
low,19314
low,29611
low,29972
low,48416
low,33650
low,12823
low,9279
low,41543
low,29913
low,48875
low,38364
low,26690
low,773
low,21152
low,8504
low,30195
low,22962
low,19798
low,41272
low,36683
low,17190
low,33238
low,37286
low,29003
low,8838
low,41844
low,16415
low,8073
low,1824
low,693
low,15022
low,3698
low,36329
low,5336
low,13783
low,14100
low,1239
low,19942
low,13447
low,16297
low,12591
low,37053
low,31130
low,33061
low,3805
low,42383
low,49271
low,48318
low,38596
low,21902
low,2833
low,1748
low,46873
low,3665
low,15127
low,12045
low,28829
low,19947
low,39577
low,35707
low,26997
low,27477
low,36941
low,10982
low,46673
low,10541
low,25890
low,585
low,39990
low,48024
low,49269
low,49228
low,1200
low,37323
low,30829
low,6489
low,39558
low,35636
low,37804
low,31774
low,5963
low,30080
low,19866
low,33725
low,30
low,2682
low,27194
low,13148
low,8895
low,32782
low,22725
low,46174
low,23340
low,7485
low,30242
low,39160
low,30884
low,22509
low,36779
low,7525
low,31924
low,14656
low,21749
low,1606
low,15752
low,3611
low,49094
low,14643
low,32016
low,21031
low,37319
low,22479
low,38283
low,48776
low,26218
low,21600
low,22335
low,38662
low,280
low,17038
low,45475
low,17722
low,19381
low,41113
low,43546
low,21733
low,31236
low,32101
low,4256
low,34655
low,38671
low,18227
low,39642
low,32874
low,4174
low,33716
low,36302
low,42991
low,40213
low,15809
low,2057
low,13833
low,48018
low,45411
low,46935
low,33655
low,8534
low,27365
low,47
low,17367
low,18970
low,14609
low,40985
low,34713
low,35609
low,17482
low,45793
low,30846
low,38520
low,18163
low,12014
low,6108
low,2489
low,16996
low,17700
low,31560
low,40254
low,33300
low,27884
low,8846
low,7524
low,3207
low,37141
low,22860
low,10925
low,11262
low,20598
low,49162
low,14488
low,29860
low,44514
low,40658
low,39259
low,3477
low,15664
low,41144
low,96
low,16619
low,38929
low,10922
low,440
low,24306
low,30486
low,18199
low,46128
low,44720
low,31861
low,10480
low,3208
low,44621
low,46717
low,34519
low,32867
low,8041
low,40910
low,32998
low,9958
low,33605
low,27060
low,23098
low,33502
low,24224
low,39228
low,25968
low,43869
low,47708
low,16514
low,24276
low,4355
low,36341
low,16925
low,34118
low,31413
low,31425
low,17713
low,41545
low,44178
low,7993
low,17898
low,40007
low,13587
low,48963
low,7528
low,18168
low,34962
low,38599
low,26513
low,4912
low,22819
low,4192
low,14330
low,11833
low,30177
low,27618
low,42698
low,1742
low,28355
low,46699
low,8038
low,13883
low,29742
low,35112
low,17383
low,17330
low,36718
low,12404
low,36253
low,12322
low,20147
low,39123
low,17842
low,18501
low,8933
low,11478
low,22865
low,24618
low,42803
low,24803
low,22286
low,36682
low,19271
low,33765
low,28089
low,24765
low,34578
low,27089
low,26746
low,27698
low,12286
low,45918
low,25700
low,30038
low,33622
low,15831
low,39574
low,42728
low,15560
low,45591
low,26173
low,42650
low,30208
low,22988
low,37837
low,20493
low,32290
low,38469
low,2473
low,33295
low,27459
low,9618
low,45850
low,48674
low,24896
low,35663
low,5776
low,4166
low,11414
low,17717
low,3022
low,28737
low,47086
low,5365
low,31760
low,18180
low,34789
low,41671
low,13981
low,8942
low,38424
low,46388
low,40515
low,25415
low,20552
low,15131
low,25694
low,34467
low,23422
low,40441
low,37031
low,16825
low,13980
low,46148
low,4868
low,4616
low,828
low,12953
low,12116
low,33390
low,19080
low,209
low,7267
low,39109
low,49217
low,27023
low,18221
low,40191
low,16271
medium,44496
low,176
low,12853
low,18340
low,31365
low,22368
low,41769
low,9854
low,12287
low,3285
low,21116
low,47506
low,31823
low,44538
low,13409
low,20816
low,21604
low,36564
low,31748
low,2375
low,26436
low,33767
low,9365
low,22492
low,30735
low,10160
low,24120
low,16239
low,22557
low,9354
low,7329
low,42362
low,31116
low,27162
low,6794
low,3255
low,27059
low,31121
low,26832
low,30306
low,17654
low,30924
low,1840
low,6648
low,11084
low,40666
low,24731
low,47284
low,28997
low,22964
low,44955
low,5547
low,30813
low,29744
low,10513
low,48372
low,2823
low,3602
low,3367
low,44795
low,26380
low,38422
low,27497
low,37267
low,31674
low,11287
low,29781
low,8531
low,35638
low,29145
low,17099
low,13718
low,48020
low,17386
low,13490
low,21995
low,23363
low,48841
low,31822
low,8247
low,33538
low,27047
low,41876
low,150
low,5131
low,29518
low,25849
low,43259
low,48037
low,44064
low,36855
low,40706
low,13203
low,29963
low,8109
low,35330
low,7484
low,42584
low,39169
low,11319
low,15337
low,35453
low,10120
low,46591
low,1224
low,24493
low,12664
low,35041
low,18699
low,21204
low,36801
low,35001
low,47735
low,29621
low,9295
low,38802
low,17508
low,13123
low,29577
low,12714
low,19916
low,48042
low,25058
low,45351
low,4913
low,39923
low,19337
low,38795
low,13050
low,28773
low,31624
low,41515
low,40937
low,4776
low,46583
low,41850
low,7568
low,16663
low,39187
low,45109
low,15744
low,15579
low,29420
low,37758
low,25861
low,16840
low,5230
low,27704
low,47308
low,47387
low,3592
low,33350
low,20448
low,31792
low,21861
low,20828
low,15315
low,11759
low,15102
low,39991
low,30297
low,27761
low,29438
low,1185
low,4719
low,38680
low,10528
low,44032
low,29428
low,271
low,486
low,17084
low,41954
low,38516
low,24273
low,41233
low,34071
low,48097
low,22734
low,48724
low,7680
low,5741
low,29772
low,45043
low,41349
low,38872
low,48648
low,2265
low,6196
low,46739
low,8365
low,37116
low,23604
low,44710
low,4306
low,38171
low,47115
low,33744
low,26725
low,11590
low,20284
low,47431
low,28818
low,18498
low,35605
low,33540
low,38475
low,25216
low,7553
low,15092
low,34777
low,36348
low,10020
low,40298
low,2481
low,17601
low,47028
low,44276
medium,37620
low,17845
low,455
low,6651
low,6235
low,2811
low,30307
low,18940
low,26775
low,23274
low,27088
low,20789
low,42802
low,30310
low,23665
low,36856
low,30511
low,3388
low,21192
low,20961
low,17097
low,31264
low,24054
low,30327
low,38384
low,6701
low,17072
low,47373
low,1032
medium,4526
low,22853
low,34260
low,8308
low,41088
low,8719
low,13176
low,40483
low,18248
low,17759
low,2721
low,25298
low,44030
low,7625
low,37985
low,14087
low,12709
low,32025
low,40078
low,38867
low,34690
low,46570
low,202
low,1366
low,45206
low,39491
low,17843
low,48118
low,26557
low,3832
low,46404
low,45155
low,41759
low,30312
low,41895
low,34744
low,41710
low,36119
low,8433
low,41655
low,41315
low,19401
low,976
low,30686
low,21200
low,41442
low,42926
low,4792
low,5455
low,4697
low,18578
low,17457
low,25498
low,27952
low,23439
low,42218
low,13001
low,24561
low,3309
low,30389
low,36978
medium,44635
low,22955
low,31535
low,2312
low,18325
low,27875
low,1131
low,36346
low,39782
low,47280
low,32465
low,8461
low,20835
low,19563
low,27383
low,32243
low,14405
low,16702
low,3603
low,30658
low,30684
low,20117
low,28418
low,42405
low,40805
low,21620
low,35164
low,34119
low,40021
low,8799
low,32762
low,4425
low,7292
low,24520
low,34875
low,37737
low,39809
low,3088
low,16099
low,36970
low,19569
low,43215
low,37732
low,23748
low,15361
low,26910
low,18197
low,26597
low,25049
low,2648
low,48802
low,1684
low,27245
low,968
low,35102
low,23095
low,35652
low,10311
low,10149
low,1624
low,20477
low,12793
low,16095
low,34327
low,41613
low,44476
low,26099
low,47871
low,36046
low,2198
low,12366
low,29208
low,9016
medium,42105
low,16789
low,31102
low,29552
low,2764
low,13657
low,12970
low,44696
low,40565
low,22816
low,39500
low,35643
low,46017
low,21827
low,44374
low,3337
low,4644
low,25785
low,29406
low,29282
low,37746
low,25731
low,45283
low,47223
low,28550
low,1530
low,9204
low,25783
low,7300
low,19495
low,4040
low,38000
low,45611
low,1262
low,18514
low,38839
low,22173
low,2065
low,27584
low,39088
low,9699
low,48080
low,46117
low,8770
low,13216
low,2266
low,10097
low,24769
low,14012
low,10413
low,43255
low,12819
low,13640
low,44229
low,35821
low,6799
low,47649
low,11714
low,33031
low,19361
low,34975
low,15967
low,4113
low,25095
low,5478
low,48650
low,2157
low,6327
low,25746
low,30993
low,48706
low,964
low,19850
low,45130
low,14759
low,16922
low,13594
low,12388
low,20206
low,31432
low,29397
low,567
low,33154
low,22375
low,8305
low,27774
low,5140
low,18709
low,21042
low,38155
low,34549
low,13575
low,7709
low,7794
low,43769
low,864
low,23342
low,30390
low,28832
low,2694
low,30224
low,1201
low,10408
low,34579
low,1207
low,5670
low,44002
low,40508
low,10930
low,16703
low,35124
low,42731
low,9382
low,5636
low,42783
low,292
low,2073
low,14116
low,46440
low,23060
low,33547
low,26692
low,42261
low,41351
low,11566
low,38218
low,21610
low,11278
low,16713
low,12795
low,6031
low,33582
low,12172
low,17177
low,21819
low,27362
low,47808
low,14009
low,2888
low,21504
low,1440
low,45540
low,16153
low,25455
low,25632
low,12891
low,426
low,28483
low,47016
low,20998
low,19580
low,7795
low,38179
low,2187
low,21455
low,270
low,41375
low,37078
low,46989
low,30457
low,2483
low,17197
low,17278
low,46099
low,24652
low,35749
low,27644
low,30855
low,37333
low,44911
low,36303
low,39197
low,17753
low,23912
low,16121
low,13308
low,45712
low,32930
low,29837
low,30774
low,5326
low,37269
low,38907
low,37702
low,42107
low,26532
low,39030
low,16596
low,10420
low,28874
low,42514
low,26864
low,9594
low,24318
low,36794
low,28964
low,45814
low,28006
low,39414
low,37174
low,1416
low,40126
low,34951
low,5316
low,19578
low,19326
low,17834
low,19192
low,45786
low,25546
low,26702
low,46880
low,46020
low,2112
low,14642
low,5689
low,43843
low,26251
low,29179
low,42248
low,30586
low,11357
low,8670
low,33565
low,20339
low,43894
low,9433
low,26968
low,39670
low,44244
low,49214
low,46097
low,9748
low,6007
low,44798
low,30181
low,32083
low,5171
low,47813
low,29389
low,35971
low,7948
low,5180
low,6324
low,13688
low,46874
low,22396
low,42662
low,24648
low,43629
low,22813
low,44655
low,8979
low,11372
low,26167
low,38552
low,39144
low,29315
low,29293
low,32154
low,41069
low,46120
low,6622
low,30762
low,2177
low,33677
low,9688
low,32600
low,19348
low,3995
low,7048
low,7000
low,23606
low,12193
low,4798
medium,39565
low,23548
low,47714
low,16881
low,44509
low,36505
low,35738
low,2246
low,4969
low,9218
low,40771
low,5333
low,32409
low,43828
low,7959
low,14876
low,6885
low,46382
low,37843
low,47610
low,14990
low,46235
low,32493
low,15891
low,30869
low,16026
low,12261
low,40110
low,47344
low,14081
low,24443
low,12907
low,22153
low,3583
low,36775
low,10988
low,10915
low,11430
low,5490
low,8600
low,26019
low,41642
low,31613
low,12256
low,2466
low,14808
low,30811
low,47868
low,34293
low,48712
low,24701
low,7581
low,44125
low,19800
low,28708
low,49257
low,38467
low,34216
low,42170
low,31593
low,41637
low,42930
low,18061
low,2854
low,2565
low,4153
low,16534
low,16422
low,14071
low,43479
low,48812
low,8518
low,1187
low,7493
low,18070
low,38137
low,3768
low,20301
low,47775
low,31290
low,31923
low,13702
low,24932
low,3496
low,33761
low,32440
low,4901
low,33248
low,34803
low,3783
low,42921
low,18479
low,8424
low,36642
low,31832
low,39455
low,15151
low,41251
low,29850
low,16223
medium,22056
low,15529
low,49150
low,21736
low,12796
low,2267
low,30206
low,41469
low,24303
low,27457
low,22781
low,7480
low,22312
low,25474
low,22629
low,41593
low,41746
low,35681
low,31372
medium,14859
low,8039
low,15036
low,10524
low,48036
low,41076
low,22374
low,10809
low,10224
low,19783
low,27789
low,38319
low,1640
low,43320
low,26034
low,42267
low,1836
low,390
low,5878
low,24547
low,39036
low,25736
low,3919
low,34277
low,32257
low,47258
low,33585
low,43459
low,43042
low,13666
low,10865
low,35610
low,1603
low,9324
low,23127
low,15968
low,44839
low,27683
low,40457
low,29529
low,38285
low,44661
low,48309
low,21900
low,24730
low,33461
low,2576
low,2517
low,12115
low,36033
low,46703
low,22899
low,12553
low,3544
low,12134
low,8638
low,6264
low,15537
low,19365
low,26004
low,14202
low,24390
low,31142
low,13325
low,31673
low,26877
low,33337
low,13338
low,38687
low,21878
low,16857
low,44682
low,30987
low,46268
low,37816
low,7527
low,30392
low,41516
low,11959
low,38849
low,36609
low,32990
low,27910
low,5814
low,34832
low,32725
low,33823
low,43067
low,1321
low,7312
low,42733
low,19735
low,5993
low,46189
low,33819
low,38042
low,838
low,67
low,37547
low,14497
low,32478
low,19000
low,45479
low,16860
low,30391
low,36700
low,46975
low,10096
low,21828
low,23176
low,40695
low,42606
high,28626
low,9385
low,13515
low,25780
low,28230
